date,ht,at,hg,ag,result,h_odds,d_odds,a_odds,ht_form_points,ht_form_goals_scored,ht_form_goals_conceded,ht_form_wins,at_form_points,at_form_goals_scored,at_form_goals_conceded,at_form_wins,ht_home_form_points,ht_home_form_goals_scored,at_away_form_points,at_away_form_goals_scored,h2h_home_wins,h2h_draws,h2h_away_wins,h2h_total_matches,ht_form,at_form,ht_attack,at_attack,joint_attack,h2h_dominance,odds_favorite
2016-12-23,arouca,guimaraes,0,1,A,3.0,3.2,2.38,9.0,7.0,6.0,3.0,10.0,9.0,6.0,3.0,7.0,3.0,12.0,9.0,1.0,2.0,3.0,6,average,good,average,above avg,average x above avg,balanced,away
2016-12-23,setubal,tondela,3,0,H,2.05,3.2,3.75,6.0,5.0,7.0,2.0,4.0,6.0,10.0,1.0,4.0,3.0,1.0,4.0,1.0,0.0,1.0,2,below avg,below avg,average,average,average x average,balanced,home
2017-01-07,estoril,maritimo,0,1,A,2.88,3.0,2.63,4.0,2.0,5.0,1.0,7.0,5.0,4.0,2.0,7.0,5.0,4.0,2.0,4.0,3.0,3.0,10,below avg,average,weak,average,weak x average,balanced,balanced
2017-01-07,guimaraes,benfica,0,2,A,5.5,3.75,1.62,10.0,8.0,5.0,3.0,12.0,9.0,3.0,4.0,9.0,10.0,10.0,7.0,4.0,2.0,17.0,23,good,good,above avg,above avg,above avg x above avg,away_dominant,away
2017-01-07,nacional,sp braga,0,0,D,3.5,3.3,2.1,3.0,5.0,10.0,1.0,12.0,12.0,4.0,4.0,4.0,3.0,4.0,3.0,6.0,6.0,14.0,26,poor,good,average,strong,average x strong,away_dominant,away
2017-01-07,pacos ferreira,porto,0,0,D,8.0,4.75,1.36,6.0,3.0,7.0,2.0,13.0,9.0,2.0,4.0,11.0,7.0,9.0,8.0,1.0,5.0,18.0,24,below avg,excellent,weak,above avg,weak x above avg,away_dominant,away
2017-01-08,boavista,setubal,1,0,H,2.3,3.1,3.3,4.0,5.0,6.0,1.0,6.0,6.0,6.0,2.0,4.0,4.0,4.0,5.0,3.0,7.0,2.0,12,below avg,below avg,average,average,average x average,balanced,home
2017-01-08,rio ave,chaves,2,2,D,1.85,3.1,5.0,12.0,8.0,4.0,4.0,8.0,5.0,4.0,2.0,6.0,7.0,5.0,4.0,0.0,0.0,0.0,0,good,average,above avg,average,above avg x average,balanced,home
2017-01-08,sporting,feirense,2,1,H,1.17,7.0,15.0,9.0,5.0,3.0,3.0,3.0,4.0,14.0,1.0,10.0,10.0,4.0,5.0,2.0,0.0,0.0,2,average,poor,average,average,average x average,balanced,home
2017-01-08,tondela,arouca,1,2,A,2.4,3.1,3.1,4.0,6.0,11.0,1.0,9.0,7.0,4.0,3.0,8.0,6.0,7.0,7.0,0.0,1.0,1.0,2,below avg,average,average,average,average x average,balanced,home
2017-01-09,moreirense,belenenses,1,0,H,2.3,3.5,2.88,3.0,6.0,12.0,1.0,5.0,2.0,3.0,1.0,4.0,6.0,4.0,4.0,0.0,2.0,6.0,8,poor,below avg,average,weak,average x weak,away_dominant,home
2017-01-13,arouca,estoril,2,1,H,1.83,3.25,4.75,9.0,8.0,5.0,3.0,1.0,1.0,6.0,0.0,7.0,3.0,7.0,3.0,1.0,3.0,2.0,6,average,poor,above avg,weak,above avg x weak,balanced,home
2017-01-14,setubal,nacional,1,0,H,2.2,3.1,3.5,6.0,6.0,6.0,2.0,4.0,5.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,9.0,7.0,23,below avg,below avg,average,average,average x average,balanced,home
2017-01-14,feirense,guimaraes,0,0,D,3.6,3.2,2.1,3.0,3.0,10.0,1.0,10.0,7.0,5.0,3.0,4.0,3.0,12.0,9.0,0.0,0.0,2.0,2,poor,good,weak,average,weak x average,balanced,away
2017-01-14,benfica,boavista,3,3,D,1.14,7.5,17.0,12.0,8.0,3.0,4.0,7.0,6.0,5.0,2.0,15.0,14.0,8.0,7.0,9.0,4.0,1.0,14,good,average,above avg,average,above avg x average,home_dominant,home
2017-01-14,chaves,sporting,2,2,D,6.5,3.6,1.57,8.0,7.0,6.0,2.0,9.0,6.0,4.0,3.0,11.0,7.0,8.0,6.0,0.0,0.0,0.0,0,average,average,average,average,average x average,balanced,away
2017-01-15,belenenses,rio ave,1,0,H,2.63,3.1,2.75,4.0,2.0,4.0,1.0,10.0,9.0,6.0,3.0,5.0,2.0,7.0,5.0,5.0,5.0,6.0,16,below avg,good,weak,above avg,weak x above avg,balanced,balanced
2017-01-15,maritimo,pacos ferreira,3,1,H,2.05,3.2,3.75,9.0,6.0,4.0,3.0,7.0,3.0,6.0,2.0,13.0,8.0,0.0,1.0,6.0,8.0,8.0,22,average,average,average,weak,average x weak,balanced,home
2017-01-15,porto,moreirense,3,0,H,1.2,6.5,13.0,13.0,9.0,2.0,4.0,6.0,7.0,9.0,2.0,13.0,9.0,3.0,4.0,7.0,3.0,0.0,10,excellent,below avg,above avg,average,above avg x average,home_dominant,home
2017-01-16,sp braga,tondela,2,0,H,1.44,4.2,7.5,10.0,6.0,2.0,3.0,1.0,5.0,12.0,0.0,15.0,14.0,1.0,4.0,2.0,0.0,0.0,2,good,poor,average,average,average x average,balanced,home
2017-01-20,pacos ferreira,moreirense,0,2,A,2.4,3.0,3.2,4.0,2.0,8.0,1.0,3.0,4.0,11.0,1.0,9.0,5.0,3.0,4.0,2.0,4.0,3.0,9,below avg,poor,weak,average,weak x average,balanced,home
2017-01-21,arouca,boavista,1,2,A,2.1,3.2,3.6,9.0,8.0,6.0,3.0,8.0,8.0,6.0,2.0,9.0,4.0,8.0,9.0,1.0,2.0,2.0,5,average,average,above avg,above avg,above avg x above avg,balanced,home
2017-01-21,maritimo,sporting,2,2,D,5.25,3.6,1.67,9.0,7.0,4.0,3.0,7.0,6.0,6.0,2.0,13.0,9.0,8.0,5.0,7.0,3.0,17.0,27,average,average,average,average,average x average,away_dominant,away
2017-01-21,porto,rio ave,4,2,H,1.25,5.5,12.0,13.0,11.0,2.0,4.0,7.0,6.0,6.0,2.0,13.0,9.0,7.0,4.0,17.0,5.0,0.0,22,excellent,average,strong,average,strong x average,home_dominant,home
2017-01-22,sp braga,guimaraes,1,2,A,1.91,3.4,4.0,13.0,8.0,1.0,4.0,10.0,6.0,4.0,3.0,15.0,15.0,10.0,7.0,13.0,5.0,7.0,25,excellent,good,above avg,average,above avg x average,home_dominant,home
2017-01-22,belenenses,setubal,1,2,A,2.1,3.1,3.75,6.0,2.0,3.0,2.0,9.0,7.0,4.0,3.0,7.0,2.0,4.0,4.0,8.0,6.0,5.0,19,below avg,average,weak,average,weak x average,balanced,home
2017-01-22,benfica,tondela,4,0,H,1.11,9.0,19.0,13.0,10.0,4.0,4.0,1.0,4.0,11.0,0.0,13.0,13.0,0.0,3.0,3.0,0.0,0.0,3,excellent,poor,above avg,average,above avg x average,balanced,home
2017-01-22,feirense,estoril,1,0,H,2.25,3.0,3.5,4.0,3.0,8.0,1.0,0.0,1.0,7.0,0.0,4.0,2.0,4.0,2.0,1.0,0.0,0.0,1,below avg,poor,weak,weak,weak x weak,balanced,home
2017-01-23,chaves,nacional,2,0,H,2.0,3.1,4.2,8.0,8.0,7.0,2.0,4.0,4.0,7.0,1.0,9.0,6.0,1.0,4.0,1.0,0.0,0.0,1,average,below avg,above avg,average,above avg x average,balanced,home
2017-01-27,boavista,belenenses,0,1,A,2.3,3.0,3.4,11.0,9.0,5.0,3.0,3.0,2.0,5.0,1.0,7.0,4.0,4.0,3.0,6.0,5.0,4.0,15,good,poor,above avg,weak,above avg x weak,balanced,home
2017-01-28,estoril,porto,1,2,A,11.0,5.75,1.25,0.0,1.0,6.0,0.0,13.0,11.0,4.0,4.0,4.0,3.0,9.0,8.0,1.0,3.0,7.0,11,poor,excellent,weak,strong,weak x strong,away_dominant,away
2017-01-28,guimaraes,maritimo,0,0,D,2.0,3.4,3.75,10.0,6.0,4.0,3.0,10.0,9.0,5.0,3.0,8.0,9.0,4.0,2.0,13.0,4.0,8.0,25,good,good,average,above avg,average x above avg,home_dominant,home
2017-01-28,nacional,arouca,1,1,D,2.25,3.1,3.4,1.0,1.0,7.0,0.0,9.0,9.0,6.0,3.0,5.0,3.0,9.0,8.0,1.0,3.0,3.0,7,poor,average,weak,above avg,weak x above avg,balanced,home
2017-01-28,sporting,pacos ferreira,4,2,H,1.25,5.75,11.0,8.0,7.0,6.0,2.0,4.0,2.0,7.0,1.0,10.0,8.0,0.0,1.0,13.0,6.0,6.0,25,average,below avg,average,weak,average x weak,home_dominant,home
2017-01-28,tondela,chaves,2,0,H,2.75,3.25,2.55,1.0,2.0,12.0,0.0,8.0,8.0,6.0,2.0,7.0,7.0,3.0,5.0,0.0,1.0,0.0,1,poor,average,weak,above avg,weak x above avg,balanced,balanced
2017-01-30,setubal,benfica,1,0,H,8.5,5.0,1.33,9.0,7.0,5.0,3.0,13.0,12.0,3.0,4.0,10.0,6.0,10.0,7.0,0.0,4.0,20.0,24,average,excellent,average,strong,average x strong,away_dominant,away
2017-02-02,moreirense,feirense,1,1,D,2.1,3.25,3.5,6.0,5.0,9.0,2.0,7.0,4.0,4.0,2.0,7.0,7.0,1.0,4.0,1.0,0.0,0.0,1,below avg,average,average,average,average x average,balanced,home
2017-02-02,rio ave,sp braga,1,0,H,2.38,3.1,3.1,4.0,6.0,10.0,1.0,10.0,6.0,3.0,3.0,7.0,8.0,5.0,2.0,3.0,9.0,11.0,23,below avg,good,average,average,average x average,away_dominant,home
2017-02-03,pacos ferreira,guimaraes,2,0,H,3.6,3.2,2.1,1.0,3.0,11.0,0.0,8.0,3.0,3.0,2.0,8.0,4.0,10.0,6.0,7.0,11.0,5.0,23,poor,average,weak,weak,weak x weak,balanced,away
2017-02-04,chaves,boavista,0,0,D,2.2,3.1,3.5,8.0,7.0,6.0,2.0,10.0,8.0,5.0,3.0,11.0,7.0,8.0,9.0,0.0,1.0,0.0,1,average,good,average,above avg,average x above avg,balanced,home
2017-02-04,porto,sporting,2,1,H,2.0,3.6,3.5,13.0,11.0,4.0,4.0,11.0,11.0,7.0,3.0,15.0,12.0,8.0,7.0,11.0,8.0,7.0,26,excellent,good,strong,strong,strong x strong,home_dominant,home
2017-02-05,belenenses,tondela,0,0,D,1.95,3.3,4.0,6.0,3.0,4.0,2.0,3.0,3.0,11.0,1.0,7.0,3.0,0.0,3.0,2.0,1.0,0.0,3,below avg,poor,weak,weak,weak x weak,balanced,home
2017-02-05,benfica,nacional,3,0,H,1.17,7.0,15.0,10.0,11.0,4.0,3.0,2.0,1.0,6.0,0.0,13.0,14.0,0.0,3.0,20.0,3.0,3.0,26,good,poor,strong,weak,strong x weak,home_dominant,home
2017-02-05,arouca,setubal,2,1,H,2.2,3.1,3.5,7.0,6.0,6.0,2.0,12.0,7.0,2.0,4.0,6.0,4.0,6.0,5.0,3.0,1.0,3.0,7,average,good,average,average,average x average,balanced,home
2017-02-06,maritimo,moreirense,1,0,H,2.0,3.2,4.0,11.0,8.0,3.0,3.0,7.0,5.0,6.0,2.0,13.0,10.0,3.0,4.0,5.0,2.0,3.0,10,good,average,above avg,average,above avg x average,balanced,home
2017-02-06,sp braga,estoril,1,1,D,1.44,4.0,8.0,7.0,5.0,4.0,2.0,0.0,2.0,7.0,0.0,12.0,14.0,3.0,2.0,8.0,0.0,3.0,11,average,poor,average,weak,average x weak,home_dominant,home
2017-02-06,feirense,rio ave,2,1,H,3.0,3.2,2.4,8.0,5.0,3.0,2.0,4.0,5.0,9.0,1.0,7.0,3.0,6.0,5.0,1.0,1.0,1.0,3,average,below avg,average,average,average x average,balanced,away
2017-02-10,benfica,arouca,3,0,H,1.18,6.5,15.0,10.0,12.0,4.0,3.0,10.0,8.0,6.0,3.0,13.0,14.0,10.0,9.0,5.0,1.0,1.0,7,good,good,strong,above avg,strong x above avg,home_dominant,home
2017-02-11,estoril,pacos ferreira,2,1,H,2.38,3.1,3.1,1.0,3.0,7.0,0.0,4.0,5.0,9.0,1.0,4.0,4.0,0.0,3.0,4.0,3.0,2.0,9,poor,below avg,weak,average,weak x average,balanced,home
2017-02-11,guimaraes,porto,0,2,A,6.5,3.8,1.53,5.0,2.0,5.0,1.0,13.0,11.0,4.0,4.0,8.0,6.0,9.0,6.0,1.0,4.0,20.0,25,below avg,excellent,weak,strong,weak x strong,away_dominant,away
2017-02-11,setubal,chaves,0,0,D,2.4,3.0,3.2,9.0,5.0,4.0,3.0,6.0,6.0,6.0,1.0,12.0,7.0,3.0,5.0,0.0,1.0,0.0,1,average,below avg,average,average,average x average,balanced,home
2017-02-11,tondela,feirense,0,1,A,2.25,3.0,3.5,4.0,3.0,8.0,1.0,8.0,5.0,4.0,2.0,7.0,7.0,2.0,5.0,0.0,0.0,1.0,1,below avg,average,weak,average,weak x average,balanced,home
2017-02-12,boavista,sp braga,1,1,D,3.0,3.0,2.5,8.0,6.0,5.0,2.0,5.0,4.0,4.0,1.0,4.0,2.0,4.0,1.0,1.0,6.0,7.0,14,average,below avg,average,average,average x average,away_dominant,balanced
2017-02-12,moreirense,sporting,2,3,A,6.5,3.75,1.55,7.0,4.0,5.0,2.0,8.0,11.0,9.0,2.0,7.0,7.0,5.0,7.0,1.0,2.0,7.0,10,average,average,average,strong,average x strong,away_dominant,away
2017-02-12,nacional,belenenses,1,1,D,2.38,3.0,3.2,2.0,1.0,7.0,0.0,7.0,3.0,3.0,2.0,5.0,4.0,7.0,3.0,12.0,2.0,6.0,20,poor,average,weak,weak,weak x weak,home_dominant,home
2017-02-13,rio ave,maritimo,0,0,D,2.05,3.2,3.8,4.0,6.0,9.0,1.0,11.0,7.0,3.0,3.0,10.0,9.0,5.0,2.0,4.0,11.0,7.0,22,below avg,good,average,average,average x average,balanced,home
2017-02-17,porto,tondela,4,0,H,1.13,7.5,23.0,15.0,13.0,4.0,5.0,4.0,2.0,7.0,1.0,15.0,13.0,1.0,2.0,1.0,1.0,1.0,3,excellent,below avg,strong,weak,strong x weak,balanced,home
2017-02-18,sporting,rio ave,1,0,H,1.36,4.75,8.5,8.0,12.0,10.0,2.0,4.0,4.0,7.0,1.0,12.0,11.0,3.0,5.0,13.0,6.0,4.0,23,average,below avg,strong,average,strong x average,home_dominant,home
2017-02-18,moreirense,estoril,1,1,D,2.1,3.1,3.8,4.0,5.0,8.0,1.0,4.0,5.0,7.0,1.0,7.0,8.0,1.0,2.0,0.0,3.0,6.0,9,below avg,below avg,average,average,average x average,away_dominant,home
2017-02-18,feirense,boavista,0,1,A,2.63,2.88,3.0,11.0,5.0,2.0,3.0,6.0,6.0,6.0,1.0,10.0,5.0,9.0,8.0,1.0,0.0,0.0,1,good,below avg,average,average,average x average,balanced,balanced
2017-02-18,chaves,arouca,2,0,H,2.05,3.1,4.0,6.0,4.0,4.0,1.0,7.0,6.0,8.0,2.0,11.0,7.0,10.0,9.0,1.0,0.0,0.0,1,below avg,average,average,average,average x average,balanced,home
2017-02-19,belenenses,guimaraes,1,1,D,3.3,2.9,2.38,8.0,4.0,3.0,2.0,5.0,2.0,5.0,1.0,7.0,3.0,10.0,5.0,6.0,7.0,6.0,19,average,below avg,average,weak,average x weak,balanced,away
2017-02-19,pacos ferreira,setubal,2,1,H,2.4,3.0,3.2,3.0,6.0,11.0,1.0,10.0,5.0,3.0,3.0,10.0,5.0,3.0,4.0,12.0,5.0,6.0,23,poor,good,average,average,average x average,home_dominant,home
2017-02-19,sp braga,benfica,0,1,A,5.0,3.5,1.73,5.0,5.0,5.0,1.0,10.0,13.0,4.0,3.0,10.0,9.0,7.0,5.0,5.0,7.0,15.0,27,below avg,good,average,strong,average x strong,away_dominant,away
2017-02-20,maritimo,nacional,0,0,D,1.83,3.4,4.5,9.0,6.0,3.0,2.0,2.0,2.0,8.0,0.0,13.0,10.0,0.0,2.0,10.0,8.0,9.0,27,average,poor,average,weak,average x weak,balanced,home
2017-02-24,benfica,chaves,3,1,H,1.18,6.5,15.0,12.0,11.0,1.0,4.0,8.0,4.0,2.0,2.0,13.0,15.0,3.0,4.0,1.0,0.0,0.0,1,good,average,strong,average,strong x average,balanced,home
2017-02-24,guimaraes,moreirense,1,0,H,1.75,3.5,4.75,5.0,3.0,6.0,1.0,5.0,6.0,6.0,1.0,5.0,4.0,3.0,4.0,7.0,3.0,1.0,11,below avg,below avg,weak,average,weak x average,home_dominant,home
2017-02-25,estoril,sporting,0,2,A,8.0,4.5,1.4,5.0,5.0,6.0,1.0,10.0,11.0,8.0,3.0,4.0,4.0,8.0,9.0,2.0,3.0,6.0,11,below avg,good,average,strong,average x strong,away_dominant,away
2017-02-25,rio ave,pacos ferreira,0,0,D,1.85,3.2,4.75,4.0,4.0,7.0,1.0,6.0,7.0,9.0,2.0,11.0,8.0,0.0,4.0,8.0,8.0,5.0,21,below avg,below avg,average,average,average x average,balanced,home
2017-02-25,tondela,maritimo,1,1,D,2.8,2.88,2.75,4.0,2.0,9.0,1.0,7.0,3.0,2.0,1.0,7.0,6.0,5.0,2.0,0.0,0.0,3.0,3,below avg,average,weak,weak,weak x weak,balanced,balanced
2017-02-26,setubal,sp braga,1,1,D,3.25,2.9,2.4,7.0,5.0,5.0,2.0,2.0,3.0,6.0,0.0,13.0,7.0,5.0,2.0,5.0,6.0,14.0,25,average,poor,average,weak,average x weak,away_dominant,away
2017-02-26,nacional,feirense,0,0,D,2.05,3.0,4.2,3.0,2.0,7.0,0.0,10.0,5.0,3.0,3.0,6.0,5.0,4.0,5.0,2.0,1.0,0.0,3,poor,good,weak,average,weak x average,balanced,home
2017-02-26,boavista,porto,0,1,A,9.5,4.5,1.36,8.0,4.0,3.0,2.0,15.0,14.0,4.0,5.0,4.0,3.0,11.0,8.0,3.0,3.0,9.0,15,average,excellent,average,strong,average x strong,away_dominant,away
2017-02-27,arouca,belenenses,1,2,A,2.3,2.88,3.5,4.0,4.0,9.0,1.0,6.0,4.0,4.0,1.0,6.0,5.0,5.0,3.0,2.0,3.0,2.0,7,below avg,below avg,average,average,average x average,balanced,home
2017-03-03,moreirense,boavista,0,0,D,2.38,2.88,3.4,2.0,4.0,7.0,0.0,5.0,2.0,3.0,1.0,5.0,6.0,11.0,8.0,3.0,3.0,3.0,9,poor,below avg,average,weak,average x weak,balanced,home
2017-03-04,feirense,benfica,0,1,A,8.0,4.75,1.36,8.0,4.0,3.0,2.0,12.0,10.0,2.0,4.0,10.0,5.0,9.0,5.0,0.0,0.0,3.0,3,average,good,average,above avg,average x above avg,balanced,away
2017-03-04,porto,nacional,7,0,H,1.13,8.0,19.0,15.0,11.0,2.0,5.0,4.0,2.0,5.0,0.0,15.0,15.0,1.0,1.0,19.0,4.0,4.0,27,excellent,below avg,strong,weak,strong x weak,home_dominant,home
2017-03-04,sp braga,arouca,3,1,H,1.6,3.5,6.5,3.0,3.0,5.0,0.0,4.0,4.0,9.0,1.0,7.0,6.0,7.0,7.0,2.0,4.0,1.0,7,poor,below avg,weak,average,weak x average,balanced,home
2017-03-05,belenenses,chaves,2,1,H,2.3,2.88,3.5,9.0,5.0,3.0,2.0,5.0,3.0,5.0,1.0,5.0,3.0,2.0,4.0,0.0,0.0,1.0,1,average,below avg,average,weak,average x weak,balanced,home
2017-03-05,maritimo,setubal,1,0,H,2.05,3.1,4.0,7.0,2.0,1.0,1.0,5.0,4.0,5.0,1.0,11.0,8.0,3.0,5.0,14.0,6.0,5.0,25,average,below avg,weak,average,weak x average,home_dominant,home
2017-03-05,pacos ferreira,tondela,0,0,D,1.95,3.3,4.0,7.0,7.0,7.0,2.0,5.0,3.0,6.0,1.0,10.0,5.0,1.0,0.0,1.0,0.0,2.0,3,average,below avg,average,weak,average x weak,balanced,home
2017-03-05,sporting,guimaraes,1,1,D,1.44,4.33,7.0,12.0,11.0,6.0,4.0,5.0,2.0,5.0,1.0,12.0,9.0,8.0,4.0,15.0,6.0,3.0,24,good,below avg,strong,weak,strong x weak,home_dominant,home
2017-03-06,estoril,rio ave,0,2,A,3.1,3.0,2.45,5.0,5.0,7.0,1.0,5.0,2.0,3.0,1.0,3.0,3.0,0.0,3.0,4.0,2.0,5.0,11,below avg,below avg,average,weak,average x weak,balanced,away
2017-03-10,arouca,porto,0,4,A,13.0,5.25,1.25,3.0,4.0,11.0,1.0,15.0,16.0,1.0,5.0,6.0,6.0,13.0,9.0,1.0,0.0,6.0,7,poor,excellent,average,strong,average x strong,away_dominant,away
2017-03-11,tondela,sporting,1,4,A,9.0,5.0,1.33,3.0,1.0,6.0,0.0,10.0,8.0,5.0,3.0,5.0,5.0,8.0,10.0,0.0,2.0,1.0,3,poor,good,weak,above avg,weak x above avg,balanced,away
2017-03-11,chaves,sp braga,0,0,D,3.4,3.1,2.25,5.0,4.0,5.0,1.0,6.0,6.0,5.0,1.0,11.0,7.0,6.0,3.0,0.0,0.0,1.0,1,below avg,below avg,average,average,average x average,balanced,away
2017-03-11,setubal,feirense,1,2,A,2.0,3.2,4.0,2.0,3.0,6.0,0.0,7.0,3.0,3.0,2.0,11.0,6.0,5.0,3.0,0.0,2.0,1.0,3,poor,average,weak,weak,weak x weak,balanced,home
2017-03-12,rio ave,moreirense,3,2,H,1.85,3.5,4.2,5.0,3.0,3.0,1.0,2.0,3.0,6.0,0.0,9.0,5.0,3.0,3.0,3.0,5.0,3.0,11,below avg,poor,weak,weak,weak x weak,balanced,home
2017-03-12,guimaraes,estoril,3,3,D,1.57,3.75,6.0,5.0,3.0,6.0,1.0,5.0,4.0,7.0,1.0,7.0,4.0,2.0,3.0,6.0,2.0,3.0,11,below avg,below avg,weak,average,weak x average,balanced,home
2017-03-12,boavista,maritimo,3,0,H,2.3,3.0,3.4,6.0,2.0,2.0,1.0,9.0,3.0,1.0,2.0,4.0,3.0,6.0,3.0,3.0,5.0,5.0,13,below avg,average,weak,weak,weak x weak,balanced,home
2017-03-13,nacional,pacos ferreira,1,1,D,2.3,3.0,3.4,3.0,1.0,11.0,0.0,8.0,5.0,3.0,2.0,4.0,2.0,1.0,4.0,14.0,6.0,5.0,25,poor,average,weak,average,weak x average,home_dominant,home
2017-03-13,benfica,belenenses,4,0,H,1.18,6.5,15.0,15.0,11.0,1.0,5.0,9.0,6.0,4.0,2.0,13.0,16.0,7.0,4.0,14.0,4.0,2.0,20,excellent,average,strong,average,strong x average,home_dominant,home
2017-03-17,estoril,boavista,0,0,D,3.5,3.0,2.25,5.0,6.0,9.0,1.0,8.0,5.0,2.0,2.0,3.0,3.0,9.0,6.0,3.0,4.0,0.0,7,below avg,average,average,average,average x average,balanced,away
2017-03-18,belenenses,sp braga,1,2,A,3.3,2.88,2.4,8.0,6.0,8.0,2.0,6.0,5.0,4.0,1.0,8.0,5.0,4.0,2.0,4.0,1.0,14.0,19,average,below avg,average,average,average x average,away_dominant,away
2017-03-18,moreirense,tondela,1,1,D,2.0,2.9,4.5,2.0,5.0,8.0,0.0,2.0,2.0,10.0,0.0,6.0,5.0,2.0,0.0,1.0,1.0,1.0,3,poor,poor,average,weak,average x weak,balanced,home
2017-03-18,pacos ferreira,benfica,0,0,D,11.0,5.0,1.3,6.0,4.0,4.0,1.0,15.0,12.0,1.0,5.0,8.0,4.0,12.0,5.0,2.0,1.0,22.0,25,below avg,excellent,average,strong,average x strong,away_dominant,away
2017-03-18,sporting,nacional,2,0,H,1.18,6.5,15.0,13.0,11.0,4.0,4.0,4.0,2.0,9.0,0.0,10.0,8.0,1.0,0.0,14.0,8.0,4.0,26,excellent,below avg,strong,weak,strong x weak,home_dominant,home
2017-03-19,porto,setubal,1,1,D,1.17,7.0,15.0,15.0,18.0,0.0,5.0,2.0,3.0,6.0,0.0,15.0,20.0,3.0,4.0,23.0,2.0,0.0,25,excellent,poor,strong,weak,strong x weak,home_dominant,home
2017-03-19,guimaraes,rio ave,3,0,H,2.2,3.0,3.6,6.0,6.0,7.0,1.0,8.0,5.0,3.0,2.0,5.0,4.0,3.0,5.0,11.0,7.0,5.0,23,below avg,average,average,average,average x average,home_dominant,home
2017-03-19,feirense,chaves,3,2,H,2.45,2.9,3.2,7.0,3.0,3.0,2.0,5.0,4.0,5.0,1.0,7.0,3.0,2.0,4.0,0.0,1.0,0.0,1,average,below avg,weak,average,weak x average,balanced,home
2017-03-19,maritimo,arouca,3,1,H,1.91,3.1,4.5,6.0,2.0,4.0,1.0,0.0,2.0,14.0,0.0,11.0,7.0,4.0,4.0,2.0,1.0,4.0,7,below avg,poor,weak,weak,weak x weak,balanced,home
2017-03-31,chaves,pacos ferreira,1,0,H,2.05,3.1,4.0,4.0,6.0,8.0,1.0,7.0,3.0,2.0,1.0,9.0,6.0,2.0,5.0,0.0,1.0,0.0,1,below avg,average,average,weak,average x weak,balanced,home
2017-03-31,nacional,guimaraes,1,2,A,3.2,3.2,2.3,3.0,1.0,10.0,0.0,9.0,9.0,5.0,2.0,5.0,3.0,6.0,4.0,11.0,6.0,8.0,25,poor,average,weak,above avg,weak x above avg,balanced,away
2017-04-01,benfica,porto,1,1,D,2.45,3.1,3.0,13.0,9.0,1.0,4.0,13.0,17.0,1.0,4.0,15.0,17.0,13.0,9.0,5.0,9.0,13.0,27,excellent,excellent,above avg,strong,above avg x strong,away_dominant,home
2017-04-01,boavista,rio ave,0,1,A,2.63,2.88,2.9,8.0,4.0,1.0,2.0,7.0,5.0,6.0,2.0,7.0,5.0,3.0,5.0,3.0,4.0,4.0,11,average,average,average,average,average x average,balanced,balanced
2017-04-01,tondela,estoril,0,2,A,2.25,3.0,3.5,3.0,3.0,10.0,0.0,3.0,4.0,8.0,0.0,4.0,5.0,3.0,6.0,0.0,0.0,3.0,3,poor,poor,weak,average,weak x average,balanced,home
2017-04-02,sp braga,maritimo,3,3,D,1.73,3.4,5.25,8.0,6.0,4.0,2.0,8.0,5.0,5.0,2.0,7.0,7.0,6.0,2.0,13.0,7.0,7.0,27,average,average,average,average,average x average,home_dominant,home
2017-04-02,arouca,sporting,1,2,A,8.0,4.0,1.44,0.0,3.0,14.0,0.0,13.0,10.0,2.0,4.0,6.0,6.0,10.0,12.0,0.0,0.0,7.0,7,poor,excellent,weak,above avg,weak x above avg,away_dominant,away
2017-04-02,belenenses,feirense,1,2,A,2.0,3.2,4.0,7.0,6.0,9.0,2.0,7.0,5.0,5.0,2.0,5.0,5.0,8.0,5.0,1.0,0.0,0.0,1,average,average,average,average,average x average,balanced,home
2017-04-02,setubal,moreirense,2,0,H,2.25,3.0,3.5,2.0,4.0,7.0,0.0,3.0,4.0,6.0,0.0,8.0,4.0,3.0,4.0,4.0,2.0,3.0,9,poor,poor,average,average,average x average,balanced,home
2017-04-07,feirense,sp braga,0,1,A,3.6,3.1,2.2,10.0,7.0,5.0,3.0,9.0,9.0,6.0,2.0,9.0,6.0,6.0,4.0,0.0,0.0,3.0,3,good,average,average,above avg,average x above avg,balanced,away
2017-04-08,pacos ferreira,arouca,1,1,D,2.15,3.1,3.6,4.0,1.0,2.0,0.0,0.0,4.0,14.0,0.0,8.0,4.0,1.0,3.0,3.0,3.0,1.0,7,below avg,poor,weak,average,weak x average,balanced,home
2017-04-08,porto,belenenses,3,0,H,1.13,8.0,19.0,11.0,14.0,2.0,3.0,6.0,6.0,10.0,2.0,13.0,18.0,7.0,4.0,16.0,5.0,0.0,21,good,below avg,strong,average,strong x average,home_dominant,home
2017-04-08,sporting,boavista,4,0,H,1.33,5.0,9.0,13.0,11.0,3.0,4.0,5.0,3.0,2.0,1.0,13.0,10.0,9.0,3.0,10.0,3.0,1.0,14,excellent,below avg,strong,weak,strong x weak,home_dominant,home
2017-04-09,estoril,nacional,0,1,A,2.45,3.1,3.0,5.0,5.0,7.0,1.0,2.0,2.0,12.0,0.0,4.0,3.0,1.0,0.0,5.0,2.0,4.0,11,below avg,poor,average,weak,average x weak,balanced,home
